t,stamp,gnss_x,gnss_y,gnss_yaw,lio_x,lio_y,lio_yaw,error_m,mean_error_m,yaw_error_rad,icp_used,icp_inliers,icp_rmse_m,icp_median_error_m,icp_iterations,icp_reason,scan_points,keyframes
250.50532,1778396821.527412,179.3846,-2.2153,-0.377169,181.7558,1.9396,-0.31466,4.7839,1.9781,0.062509,True,4889,0.173,0.1691,7,converged,5963,35
250.605468,1778396821.62756,179.4798,-2.2793,-0.405275,181.8587,1.8982,-0.342322,4.8074,1.9792,0.062953,True,4707,0.1748,0.1706,3,converged,5742,35
250.705538,1778396821.72763,179.5845,-2.3462,-0.431704,181.9625,1.8493,-0.36868,4.8225,1.9804,0.063024,True,4696,0.167,0.1639,1,converged,5727,35
250.805655,1778396821.827747,179.6798,-2.4131,-0.45894,182.0675,1.7994,-0.395591,4.8421,1.9815,0.063349,True,4588,0.1697,0.166,1,converged,5597,35
250.905825,1778396821.927917,179.7846,-2.4912,-0.486096,182.1742,1.7565,-0.422716,4.8738,1.9827,0.06338,True,4428,0.1722,0.1686,2,converged,5401,35
251.00593,1778396822.028022,179.8798,-2.5603,-0.513276,182.2743,1.6673,-0.448602,4.8587,1.9838,0.064673,True,4340,0.1636,0.1603,10,converged,5293,35
251.106051,1778396822.128143,179.9655,-2.6383,-0.539271,182.3775,1.6027,-0.474281,4.8789,1.985,0.06499,True,4253,0.1678,0.1649,1,converged,5189,35
251.206195,1778396822.228287,180.0608,-2.7254,-0.564508,182.474,1.5354,-0.499115,4.8968,1.9861,0.065393,True,4183,0.1687,0.1651,2,converged,5102,35
251.306229,1778396822.328321,180.1464,-2.8034,-0.59042,182.5623,1.4629,-0.524306,4.9028,1.9873,0.066114,True,4055,0.1717,0.1681,4,converged,4946,35
251.406383,1778396822.428475,180.2336,-2.8832,-0.614008,182.6577,1.393,-0.547762,4.9155,1.9885,0.066247,True,4095,0.166,0.1632,1,converged,4996,35
251.506558,1778396822.52865,180.3275,-2.9819,-0.637812,182.7544,1.3383,-0.571387,4.9552,1.9896,0.066426,True,3937,0.1665,0.1642,4,converged,4802,35
251.606629,1778396822.628721,180.4132,-3.071,-0.661606,182.8332,1.255,-0.594677,4.9569,1.9908,0.066929,True,3893,0.1684,0.1667,5,converged,4750,35
251.706782,1778396822.728874,180.4989,-3.1602,-0.684855,182.9205,1.1813,-0.61772,4.9712,1.992,0.067135,True,3879,0.1722,0.1687,1,converged,4731,35
251.806937,1778396822.829029,180.5752,-3.2606,-0.707987,183.0086,1.1097,-0.640636,5.0021,1.9932,0.067351,True,3894,0.1657,0.1635,1,converged,4749,35
251.907032,1778396822.929124,180.6522,-3.3497,-0.731866,183.0953,1.0387,-0.664254,5.0226,1.9944,0.067611,True,3926,0.1697,0.1667,1,converged,4788,35
252.007221,1778396823.029313,180.7371,-3.4501,-0.755513,183.1901,0.9479,-0.687485,5.0358,1.9956,0.068028,True,3927,0.17,0.1665,5,converged,4790,35
252.107356,1778396823.129448,180.8044,-3.5505,-0.778661,183.2746,0.8567,-0.710626,5.0523,1.9968,0.068035,True,3851,0.1686,0.1649,4,converged,4697,35
252.207435,1778396823.229527,180.88,-3.6401,-0.801871,183.3647,0.7552,-0.733599,5.049,1.998,0.068272,True,3848,0.1646,0.1614,4,converged,4693,35
252.307547,1778396823.329639,180.9471,-3.7511,-0.825103,183.4534,0.6488,-0.756145,5.0637,1.9993,0.068958,True,3832,0.1657,0.1625,4,converged,4674,35
252.407702,1778396823.429794,181.023,-3.8514,-0.846616,183.5368,0.5449,-0.777413,5.0643,2.0005,0.069203,True,3748,0.1685,0.1645,2,converged,4571,35
252.50782,1778396823.529912,181.0803,-3.9629,-0.867926,183.6225,0.4446,-0.798375,5.0881,2.0017,0.069551,True,3771,0.169,0.1658,1,converged,4599,35
252.607955,1778396823.630047,181.1469,-4.0632,-0.887226,183.7156,0.359,-0.817613,5.1141,2.0029,0.069613,True,3773,0.163,0.1605,5,converged,4602,35
252.708108,1778396823.7302,181.2136,-4.1858,-0.906333,183.8072,0.2657,-0.836547,5.152,2.0042,0.069786,True,3750,0.1653,0.1615,1,converged,4574,35
252.808148,1778396823.83024,181.2802,-4.2972,-0.924658,183.8596,0.1609,-0.854174,5.1505,2.0054,0.070483,True,3701,0.1663,0.163,9,converged,4514,35
252.908293,1778396823.930385,181.347,-4.4087,-0.942794,183.9342,0.0647,-0.872107,5.1677,2.0067,0.070687,True,3643,0.1707,0.1676,1,converged,4444,35
253.008412,1778396824.030504,181.4042,-4.5201,-0.958346,184.008,-0.0313,-0.887499,5.1894,2.0079,0.070847,True,3589,0.1672,0.1632,1,converged,4379,35
253.1085,1778396824.130592,181.4708,-4.6427,-0.973695,184.0916,-0.1266,-0.9025,5.2214,2.0092,0.071195,True,3545,0.1658,0.1631,3,converged,4324,35
253.208632,1778396824.230724,181.5369,-4.7541,-0.989631,184.1673,-0.2372,-0.917813,5.2271,2.0105,0.071818,True,3588,0.1684,0.1644,4,converged,4376,35
253.308812,1778396824.330904,181.5948,-4.8768,-1.004129,184.2416,-0.3448,-0.932105,5.2483,2.0118,0.072024,True,3467,0.1722,0.1686,2,converged,4228,35
253.408848,1778396824.43094,181.6519,-4.9892,-1.018141,184.3086,-0.4846,-0.945011,5.2296,2.013,0.07313,True,3424,0.1633,0.1597,7,converged,4176,35
253.509011,1778396824.531103,181.7091,-5.1108,-1.032996,184.3794,-0.6038,-0.959551,5.2387,2.0143,0.073446,True,3329,0.1659,0.1629,1,converged,4063,35
253.609164,1778396824.631256,181.7663,-5.2334,-1.047027,184.4402,-0.7438,-0.973134,5.2256,2.0156,0.073893,True,3306,0.1681,0.1652,6,converged,4032,35
253.709253,1778396824.731345,181.8222,-5.3448,-1.061172,184.5357,-0.807,-0.988212,5.2872,2.0169,0.072959,True,3290,0.1685,0.1657,10,not_converged,4014,35
253.809376,1778396824.831468,181.8712,-5.4674,-1.076409,184.6115,-0.8601,-1.003458,5.3607,2.0182,0.072951,True,3201,0.1641,0.1616,10,not_converged,3904,35
253.909542,1778396824.931634,181.9269,-5.5901,-1.090512,184.6591,-0.9748,-1.016729,5.3633,2.0195,0.073783,True,3169,0.1655,0.1632,8,converged,3866,35
254.009635,1778396825.031727,181.9744,-5.7126,-1.104877,184.7331,-1.0661,-1.031204,5.4037,2.0208,0.073673,True,3118,0.1672,0.1648,3,converged,3805,35
254.109803,1778396825.131895,182.0238,-5.8374,-1.119905,184.777,-1.2463,-1.045413,5.3533,2.0221,0.074492,True,3118,0.1685,0.1654,10,not_converged,3805,35
254.209929,1778396825.232021,182.0696,-5.969,-1.135858,184.8338,-1.3968,-1.060607,5.3429,2.0234,0.07525,True,3084,0.1652,0.1619,4,converged,3761,35
254.31001,1778396825.332102,182.1171,-6.1026,-1.147947,184.8877,-1.5436,-1.072374,5.3349,2.0248,0.075573,True,3023,0.1652,0.1626,2,converged,3688,35
254.410147,1778396825.432239,182.1573,-6.2253,-1.159595,184.9165,-1.7197,-1.082589,5.2833,2.026,0.077006,True,2976,0.1686,0.1681,9,converged,3631,35
254.510282,1778396825.532374,182.1955,-6.359,-1.169984,184.9989,-1.808,-1.09281,5.3452,2.0273,0.077174,True,3023,0.1653,0.1627,10,not_converged,3687,35
254.61037,1778396825.632462,182.2336,-6.4927,-1.177975,185.0302,-1.9616,-1.099463,5.3246,2.0286,0.078512,True,2987,0.1662,0.1646,5,converged,3643,35
254.710506,1778396825.732598,182.2788,-6.6153,-1.1851,185.0669,-2.128,-1.10517,5.2829,2.0299,0.07993,True,2966,0.1714,0.1692,5,converged,3617,35
254.810694,1778396825.832786,182.3264,-6.7491,-1.189325,185.1031,-2.2837,-1.108998,5.2582,2.0312,0.080327,True,2991,0.1742,0.1721,2,converged,3648,35
254.910764,1778396825.932856,182.3644,-6.8716,-1.191999,185.142,-2.4359,-1.111525,5.2336,2.0324,0.080474,True,3034,0.1743,0.1707,1,converged,3700,35
255.010936,1778396826.033028,182.412,-7.0054,-1.192958,185.1755,-2.5881,-1.112012,5.2105,2.0337,0.080946,True,3130,0.1763,0.1717,2,converged,3818,35
255.111067,1778396826.133159,182.4596,-7.1315,-1.193725,185.2127,-2.7434,-1.112541,5.1802,2.0349,0.081184,True,3098,0.1789,0.1752,1,converged,3779,35
255.211192,1778396826.233284,182.5007,-7.2617,-1.19283,185.248,-2.8961,-1.111627,5.1581,2.0361,0.081203,True,3130,0.1713,0.1678,1,converged,3817,35
255.311308,1778396826.3334,182.5452,-7.3954,-1.192158,185.2951,-3.0087,-1.110673,5.1774,2.0374,0.081485,True,3129,0.1696,0.1676,10,not_converged,3816,35
255.411443,1778396826.433535,182.5927,-7.5291,-1.192033,185.3561,-3.1301,-1.110771,5.195,2.0386,0.081262,True,3092,0.1691,0.1672,5,converged,3771,35
255.511515,1778396826.533607,182.6437,-7.6628,-1.192356,185.4074,-3.2596,-1.110934,5.1987,2.0399,0.081422,True,3097,0.1686,0.1664,1,converged,3777,35
255.611686,1778396826.633778,182.6915,-7.7966,-1.193473,185.4681,-3.387,-1.11183,5.211,2.0411,0.081643,True,3070,0.165,0.1615,3,converged,3744,35
255.711815,1778396826.733907,182.7391,-7.9303,-1.193991,185.5714,-3.4647,-1.112934,5.288,2.0424,0.081057,True,3117,0.1667,0.1655,9,converged,3802,35
255.811913,1778396826.834005,182.7925,-8.064,-1.194185,185.6249,-3.6319,-1.112216,5.2598,2.0436,0.081969,True,3089,0.1658,0.1647,10,not_converged,3769,35
255.912032,1778396826.934124,182.8345,-8.1977,-1.195529,185.7018,-3.7879,-1.111893,5.2601,2.0449,0.083637,True,3142,0.1686,0.166,6,converged,3832,35
256.012144,1778396827.034236,182.8876,-8.3314,-1.195465,185.7628,-3.939,-1.111336,5.2497,2.0461,0.084129,True,3162,0.1658,0.1644,3,converged,3857,35
256.112291,1778396827.134383,182.9352,-8.4652,-1.193419,185.8148,-4.0616,-1.109527,5.2615,2.0474,0.083891,True,3109,0.1677,0.1647,7,converged,3796,35
256.212407,1778396827.234499,182.987,-8.5989,-1.190494,185.8728,-4.1962,-1.106446,5.2641,2.0486,0.084048,True,3126,0.1671,0.1642,1,converged,3818,35
256.312576,1778396827.334668,183.0398,-8.7378,-1.18555,185.9312,-4.3252,-1.101204,5.2755,2.0499,0.084346,True,3093,0.1728,0.1701,2,converged,3783,35
256.412663,1778396827.434755,183.0919,-8.8775,-1.177395,185.9832,-4.5012,-1.091563,5.2451,2.0512,0.085832,True,3162,0.1645,0.1613,6,converged,3856,35
256.512788,1778396827.53488,183.154,-9.0112,-1.168807,186.0412,-4.6515,-1.082447,5.2291,2.0524,0.08636,True,3217,0.17,0.1656,2,converged,3923,35
256.612934,1778396827.635026,183.2111,-9.1505,-1.15916,186.0997,-4.8009,-1.072662,5.2214,2.0536,0.086498,True,3296,0.172,0.1684,1,converged,4022,35
256.713008,1778396827.7351,183.273,-9.2897,-1.148607,186.1854,-4.89,-1.062476,5.2763,2.0549,0.086131,True,3235,0.1623,0.1596,8,converged,3946,35
256.813175,1778396827.835267,183.3347,-9.4235,-1.13838,186.245,-5.0542,-1.051469,5.2499,2.0561,0.08691,True,3276,0.1631,0.1605,8,converged,3995,35
256.91332,1778396827.935412,183.4065,-9.5633,-1.128727,186.3329,-5.2192,-1.040826,5.2379,2.0574,0.087901,True,3344,0.1641,0.161,8,converged,4078,35
257.013395,1778396828.035487,183.4774,-9.702,-1.11778,186.4228,-5.3514,-1.029917,5.2539,2.0586,0.087863,True,3365,0.1617,0.159,4,converged,4104,35
257.113514,1778396828.135606,183.5493,-9.8358,-1.10641,186.5038,-5.4838,-1.018627,5.2601,2.0599,0.087783,True,3372,0.1645,0.1623,3,converged,4112,35
257.213659,1778396828.235751,183.6201,-9.9759,-1.094792,186.5894,-5.5816,-1.007411,5.3034,2.0611,0.087381,True,3448,0.164,0.1617,10,not_converged,4205,35
257.313709,1778396828.335801,183.6922,-10.1031,-1.08309,186.6707,-5.7008,-0.995719,5.3153,2.0624,0.087371,True,3444,0.1641,0.1617,1,converged,4201,35
257.413843,1778396828.435935,183.7684,-10.2369,-1.071033,186.7522,-5.8187,-0.983724,5.3314,2.0637,0.08731,True,3488,0.1635,0.1619,1,converged,4254,35
257.51399,1778396828.536082,183.8447,-10.3706,-1.058589,186.8365,-5.9367,-0.971453,5.3489,2.0649,0.087136,True,3527,0.1623,0.1595,1,converged,4301,35
257.614111,1778396828.636203,183.9209,-10.5001,-1.046589,186.9214,-6.0544,-0.959416,5.3635,2.0662,0.087173,True,3585,0.1656,0.1639,1,converged,4372,35
257.714267,1778396828.736359,183.9971,-10.627,-1.033721,187.0066,-6.1728,-0.946712,5.3756,2.0675,0.087009,True,3689,0.1669,0.1643,1,converged,4499,35
257.81443,1778396828.836522,184.0829,-10.7496,-1.021043,187.0925,-6.293,-0.934003,5.3777,2.0688,0.08704,True,3735,0.1647,0.1624,1,converged,4555,35
257.914491,1778396828.936583,184.1591,-10.8832,-1.00806,187.1829,-6.4335,-0.920876,5.38,2.0701,0.087184,True,3766,0.1644,0.162,6,converged,4593,35
258.014618,1778396829.03671,184.2543,-11.0058,-0.994716,187.3163,-6.5526,-0.90752,5.4044,2.0714,0.087196,True,3883,0.1667,0.1646,10,converged,4736,35
258.114753,1778396829.136845,184.3335,-11.1361,-0.981021,187.4249,-6.6757,-0.893709,5.4269,2.0727,0.087311,True,4005,0.1645,0.1616,1,converged,4884,35
258.214821,1778396829.236913,184.4257,-11.2621,-0.966918,187.5176,-6.8043,-0.879241,5.4251,2.074,0.087677,True,4031,0.1654,0.1636,5,converged,4916,35
258.314976,1778396829.337068,184.521,-11.3847,-0.953323,187.6181,-6.9203,-0.865793,5.4335,2.0753,0.08753,True,4030,0.1657,0.1619,3,converged,4915,35
258.415171,1778396829.437263,184.6163,-11.5074,-0.940724,187.7241,-7.0383,-0.853351,5.4435,2.0766,0.087373,True,4173,0.1641,0.1615,2,converged,5089,35
258.515221,1778396829.537313,184.702,-11.641,-0.927626,187.8269,-7.1577,-0.840193,5.4649,2.0779,0.087433,True,4302,0.1689,0.166,1,converged,5247,35
258.615338,1778396829.63743,184.7972,-11.7636,-0.914836,187.9307,-7.2771,-0.827324,5.4724,2.0792,0.087512,True,4268,0.167,0.1637,1,converged,5207,35
258.715453,1778396829.737545,184.9019,-11.8862,-0.901927,188.0381,-7.3759,-0.814497,5.4935,2.0805,0.08743,True,4349,0.164,0.1615,5,converged,5305,35
258.815523,1778396829.837615,184.9971,-12.0087,-0.888737,188.1854,-7.466,-0.802245,5.5499,2.0819,0.086492,True,4429,0.1664,0.1647,10,not_converged,5402,35
258.915648,1778396829.93774,185.1019,-12.1313,-0.876141,188.3083,-7.5677,-0.789541,5.5775,2.0832,0.086601,True,4424,0.1669,0.1647,1,converged,5398,35
259.015725,1778396830.037817,185.2066,-12.2538,-0.86272,188.431,-7.6719,-0.776115,5.6028,2.0846,0.086605,True,4490,0.1634,0.1614,1,converged,5476,35
259.115854,1778396830.137946,185.3114,-12.3653,-0.848511,188.5534,-7.7722,-0.761999,5.622,2.0859,0.086511,True,4567,0.1661,0.1643,1,converged,5570,35
259.215972,1778396830.238064,185.4238,-12.4768,-0.834919,188.6805,-7.8554,-0.748511,5.6535,2.0873,0.086408,True,4717,0.1695,0.1664,6,converged,5753,35
259.316134,1778396830.338226,185.5304,-12.5883,-0.821346,188.8127,-7.917,-0.735805,5.7091,2.0887,0.085541,True,4713,0.1626,0.1606,5,converged,5748,35
259.416249,1778396830.438341,185.6352,-12.6997,-0.807895,188.9415,-7.9955,-0.722468,5.7499,2.0901,0.085428,True,4792,0.1625,0.1601,1,converged,5848,35
259.516361,1778396830.538453,185.7494,-12.8112,-0.794139,189.0647,-8.1098,-0.707994,5.7528,2.0915,0.086145,True,4880,0.1648,0.1616,7,converged,5959,35
259.61649,1778396830.638582,185.8637,-12.9226,-0.780097,189.1906,-8.2054,-0.69387,5.7724,2.093,0.086227,True,4936,0.1607,0.1576,1,converged,6020,35
259.71652,1778396830.738612,185.9779,-13.0228,-0.766671,189.3141,-8.2988,-0.680508,5.7833,2.0944,0.086163,True,4998,0.1645,0.1614,1,converged,6098,35
259.816698,1778396830.83879,186.0922,-13.1344,-0.753167,189.441,-8.3822,-0.667282,5.8136,2.0958,0.085885,True,5057,0.1654,0.1617,3,converged,6168,35
259.916779,1778396830.938871,186.2159,-13.2346,-0.738859,189.5666,-8.4701,-0.652949,5.8248,2.0972,0.08591,True,5094,0.1632,0.1616,1,converged,6216,35
260.016892,1778396831.038984,186.3302,-13.3349,-0.724674,189.6901,-8.5648,-0.638792,5.8346,2.0987,0.085882,True,5121,0.1641,0.1614,2,converged,6253,35
260.117004,1778396831.139096,186.454,-13.4353,-0.710738,189.8207,-8.6526,-0.624933,5.8488,2.1001,0.085805,True,5201,0.1669,0.1641,2,converged,6351,35
260.217112,1778396831.239204,186.5777,-13.5356,-0.697493,189.9654,-8.7401,-0.611769,5.8714,2.1016,0.085724,True,5323,0.1674,0.1658,5,converged,6493,35
260.317187,1778396831.339279,186.711,-13.647,-0.684437,190.0983,-8.8127,-0.598653,5.9029,2.103,0.085784,True,5330,0.1683,0.1656,5,converged,6500,35
260.417354,1778396831.439446,186.8348,-13.7362,-0.670046,190.2374,-8.8902,-0.584282,5.9213,2.1045,0.085764,True,5330,0.1692,0.165,2,converged,6500,35
260.517491,1778396831.539583,186.9677,-13.8365,-0.656304,190.3798,-8.9576,-0.570755,5.9537,2.106,0.085549,True,5329,0.1659,0.1625,4,converged,6500,35
260.617562,1778396831.639654,187.0918,-13.9257,-0.643168,190.5201,-9.0292,-0.557806,5.9773,2.1075,0.085362,True,5329,0.1684,0.1646,1,converged,6500,35
260.717675,1778396831.739767,187.2251,-14.0149,-0.630116,190.661,-9.1028,-0.544693,5.9944,2.109,0.085423,True,5327,0.1708,0.1682,1,converged,6500,35
260.817786,1778396831.839878,187.3584,-14.104,-0.615717,190.8016,-9.1763,-0.530223,6.0116,2.1105,0.085493,True,5330,0.1606,0.1581,1,converged,6500,35
260.917856,1778396831.939948,187.4916,-14.1932,-0.60219,190.9441,-9.2512,-0.516638,6.0285,2.112,0.085552,True,5329,0.1684,0.166,1,converged,6500,35
261.017987,1778396832.040079,187.6345,-14.2824,-0.588077,191.0871,-9.331,-0.50253,6.0363,2.1135,0.085547,True,5329,0.1694,0.1667,2,converged,6500,35
261.118172,1778396832.140264,187.7678,-14.3716,-0.573002,191.2426,-9.4048,-0.487917,6.0616,2.115,0.085085,True,5330,0.1623,0.1583,4,converged,6500,35
261.218218,1778396832.24031,187.9105,-14.4607,-0.559289,191.3963,-9.4799,-0.474029,6.0795,2.1165,0.08526,True,5330,0.1663,0.1631,2,converged,6500,35
261.318378,1778396832.34047,188.0443,-14.5388,-0.544687,191.5467,-9.5565,-0.459319,6.0902,2.118,0.085368,True,5330,0.168,0.1631,1,converged,6500,35
261.418556,1778396832.440648,188.1873,-14.6274,-0.530377,191.6964,-9.6304,-0.445191,6.106,2.1196,0.085185,True,5330,0.1655,0.1628,1,converged,6500,35
261.518637,1778396832.540729,188.3302,-14.7053,-0.51597,191.8467,-9.7059,-0.430723,6.1123,2.1211,0.085247,True,5326,0.1687,0.1641,1,converged,6500,35
261.618778,1778396832.64087,188.4818,-14.7832,-0.50079,191.9903,-9.7705,-0.415199,6.1186,2.1226,0.085592,True,5320,0.1703,0.1665,4,converged,6500,35
261.718873,1778396832.740965,188.6255,-14.8511,-0.485768,192.1541,-9.822,-0.400368,6.1434,2.1241,0.0854,True,5330,0.1663,0.1629,6,converged,6500,35
261.818944,1778396832.841036,188.7683,-14.9291,-0.471368,192.3067,-9.8853,-0.385857,6.1611,2.1257,0.085511,True,5329,0.1709,0.1683,1,converged,6500,35
261.919087,1778396832.941179,188.9208,-15.0059,-0.456167,192.4586,-9.9466,-0.370775,6.1735,2.1272,0.085392,True,5330,0.1728,0.1696,1,converged,6500,35
262.019222,1778396833.041314,189.072,-15.0741,-0.44108,192.6109,-10.0075,-0.355611,6.1801,2.1288,0.08547,True,5330,0.1683,0.1642,1,converged,6500,35
262.119308,1778396833.1414,189.2256,-15.141,-0.425862,192.7714,-10.0587,-0.34053,6.1969,2.1303,0.085332,True,5330,0.1713,0.1689,4,converged,6500,35
262.219464,1778396833.241556,189.3781,-15.208,-0.410898,192.9305,-10.1153,-0.325587,6.2092,2.1319,0.085311,True,5330,0.1762,0.1726,1,converged,6500,35
262.319624,1778396833.341716,189.5306,-15.273,-0.396033,193.1109,-10.1385,-0.311511,6.2595,2.1335,0.084521,True,5328,0.168,0.1635,8,converged,6500,35
262.41971,1778396833.441802,189.6925,-15.3307,-0.382199,193.2771,-10.1798,-0.297534,6.2754,2.1351,0.084665,True,5327,0.1735,0.1698,1,converged,6500,35
262.519856,1778396833.541948,189.845,-15.3844,-0.36709,193.4451,-10.2207,-0.282559,6.2948,2.1366,0.08453,True,5327,0.174,0.1703,1,converged,6500,35
262.619928,1778396833.64202,190.0068,-15.44,-0.353004,193.6127,-10.2633,-0.268308,6.3088,2.1382,0.084696,True,5330,0.167,0.1625,1,converged,6500,35
262.72003,1778396833.742122,190.1592,-15.4869,-0.339088,193.7711,-10.3093,-0.254285,6.3129,2.1398,0.084803,True,5329,0.1727,0.1692,3,converged,6500,35
262.820227,1778396833.842319,190.3213,-15.5402,-0.325084,193.9466,-10.3443,-0.240538,6.3356,2.1414,0.084546,True,5329,0.1774,0.1724,4,converged,6500,35
262.920324,1778396833.942416,190.4832,-15.5847,-0.311649,194.1158,-10.3827,-0.227185,6.3449,2.143,0.084464,True,5327,0.1695,0.1653,1,converged,6500,35
263.020397,1778396834.042489,190.6451,-15.6181,-0.298528,194.2866,-10.4205,-0.214035,6.3464,2.1446,0.084493,True,5324,0.1706,0.1657,1,converged,6500,35
263.120551,1778396834.142643,190.8046,-15.6627,-0.285062,194.4566,-10.458,-0.200675,6.3581,2.1462,0.084386,True,5312,0.1729,0.1695,1,converged,6500,35
263.220644,1778396834.242736,190.969,-15.696,-0.272341,194.6254,-10.4966,-0.187643,6.3564,2.1478,0.084698,True,5330,0.1647,0.1616,1,converged,6500,35
263.320718,1778396834.34281,191.1281,-15.7406,-0.258743,194.7949,-10.5327,-0.173926,6.3693,2.1494,0.084817,True,5327,0.1689,0.1649,1,converged,6500,35
263.420877,1778396834.442969,191.2928,-15.7661,-0.245067,194.9682,-10.5533,-0.159882,6.3783,2.151,0.085185,True,5317,0.1714,0.167,5,converged,6500,35
263.520993,1778396834.543085,191.4548,-15.8074,-0.231121,195.1391,-10.5816,-0.146102,6.394,2.1526,0.085019,True,5330,0.166,0.1622,1,converged,6500,35
263.621087,1778396834.643179,191.6262,-15.8408,-0.217525,195.3086,-10.6085,-0.132369,6.3982,2.1543,0.085156,True,5326,0.1748,0.1711,1,converged,6500,35
263.721249,1778396834.743341,191.7945,-15.8742,-0.203507,195.4733,-10.6207,-0.118799,6.4134,2.1559,0.084709,True,5321,0.1744,0.1708,5,converged,6500,35
263.821387,1778396834.843479,191.9597,-15.8964,-0.190964,195.6519,-10.6188,-0.10663,6.441,2.1575,0.084334,True,5328,0.166,0.1621,7,converged,6500,35
263.921444,1778396834.943536,192.1276,-15.9226,-0.178076,195.8284,-10.6396,-0.093368,6.4503,2.1591,0.084708,True,5311,0.1704,0.1673,3,converged,6500,35
